poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int
ARDS_POI:02621,patient-ventilator-asynchrony-avoidance,Patient Ventilator Asynchrony Avoidance,POI_mechanism,biological-process,,,,,,mechanism_node,18629471,1
ARDS_POI:02622,over-assistance-prevention,Over Assistance Prevention,POI_mechanism,biological-process,,,,,,mechanism_node,18629471,1
ARDS_POI:02623,improved-outcome,Improved outcome,POI_outcome,,,,,,,kg_nodes,21424246,1
ARDS_POI:02624,postoperative,Postoperative context,POI_context,,,,,,,kg_nodes,21424246,1
ARDS_POI:02625,dedicated-niv-ventilators,Dedicated NIV ventilators,POI_intervention,noninvasive-ventilation-device,"Ventilators designed specifically for noninvasive ventilation, providing better patient-ventilator synchrony than ICU and transport ventilators.",,,,,robot_template_row,22406958,1
ARDS_POI:02626,niv-algorithm-compensation,NIV algorithm compensation,POI_mechanism,,,,,,,kg_nodes,22406958,1
ARDS_POI:02627,reduced-auto-triggering,Reduced auto-triggering,POI_outcome,,,,,,,kg_nodes,22406958,1
ARDS_POI:02628,auto-triggering,Auto Triggering,POI_mechanism,biological-process,,,,,,mechanism_node,22406958,1
ARDS_POI:02629,delayed-cycling,Delayed Cycling,POI_mechanism,biological-process,,,,,,mechanism_node,22406958,1
ARDS_POI:02630,inspiratory-leak-compensation,Inspiratory Leak Compensation,POI_mechanism,biological-process,,,,,,mechanism_node,22406958,1
ARDS_POI:02631,expiratory-leak-compensation,Expiratory Leak Compensation,POI_mechanism,biological-process,,,,,,mechanism_node,22406958,1
ARDS_POI:02632,recruitment-maneuvers-during-endotracheal-suctioning,Recruitment maneuvers during endotracheal suctioning,POI_intervention,recruitment-maneuver,Performing alveolar recruitment maneuvers (40 cmH2O pressure-supported breaths) during endotracheal suctioning to prevent suctioning-induced alveolar derecruitment in acute lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,12615633,1
ARDS_POI:02633,alveolar-recruitment-pressure-support,Alveolar recruitment with pressure support,POI_mechanism,,,,,,,kg_nodes,12615633,1
ARDS_POI:02634,reduced-alveolar-derecruitment-suctioning,Reduced alveolar derecruitment during suctioning,POI_outcome,,,,,,,kg_nodes,12615633,1
ARDS_POI:02635,dependent-lung-atelectasis-suctioning,Dependent lung atelectasis from suctioning,POI_mechanism,,,,,,,kg_nodes,12615633,1
ARDS_POI:02636,early-predictors-of-mechanical-ventilation-in-guillain-barr-syndrome,early predictors of mechanical ventilation in Guillain-Barré syndrome,POI_prediction,prediction-model,"Multivariate model identifying 6 early predictors (time to admission <7d, inability to cough/stand/lift elbows or head, liver enzyme increases) that identify Guillain-Barré patients at high risk of requiring mechanical ventilation.",,,D006111,C0342863,robot_template_row,12545029,1
ARDS_POI:02637,early-predictors-respiratory-failure-guillain-barre,Early predictors of respiratory failure in Guillain-Barré,POI_mechanism,,,,,,,kg_nodes,12545029,1
ARDS_POI:02638,close-monitoring-early-ventilation-guillain-barre,Close monitoring and early ventilation for high-risk Guillain-Barré,POI_intervention,,,,,,,kg_nodes,12545029,1
ARDS_POI:02639,respiratory-muscle-weakness-guillain-barre,Respiratory muscle weakness in Guillain-Barré syndrome,POI_mechanism,,,,,,,kg_nodes,12545029,1
ARDS_POI:02640,respiratory-failure-guillain-barre,Respiratory failure in Guillain-Barré syndrome,POI_outcome,,,,,D006111,C0342863,kg_nodes,12545029,1
ARDS_POI:02641,guillain-barre-syndrome,Guillain-Barré syndrome,POI_context,,,,,D006111,C0342863,kg_nodes,12545029,1
ARDS_POI:02642,covid-19-critical-illness,Critically ill COVID-19,POI_disease,,,,,D015424,C1708140,kg_nodes,32410714,1
ARDS_POI:02643,cardiac-injury,Cardiac injury,POI_outcome,,,,,,,kg_nodes,32410714,1
ARDS_POI:02644,lymphocytopenia,Lymphocytopenia,POI_outcome,,,,,,,kg_nodes,32410714,1
ARDS_POI:02645,body-mass-index,Body mass index,POI_population,clinical-characteristic,Body mass index as a prognostic factor in acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,28222804,1
ARDS_POI:02646,underweight-bmi,Underweight BMI,POI_intervention,,,,,,,kg_nodes,28222804,1
ARDS_POI:02647,obesity-bmi,Obesity BMI,POI_intervention,,,,,,,kg_nodes,28222804,1
ARDS_POI:02648,morbid-obesity-bmi,Morbid obesity BMI,POI_intervention,,,,,,,kg_nodes,28222804,1
ARDS_POI:02649,increased-ventilator-free-days-ards,Increased ventilator-free days in ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,28222804,1
ARDS_POI:02650,gas-exchange-support-ecls,Gas exchange support with ECLS,POI_mechanism,,,,,,,kg_nodes,33140180,1
ARDS_POI:02651,blood-oxygenation-ecmo,Blood oxygenation with ECMO,POI_mechanism,,,,,,,kg_nodes,33140180,1
ARDS_POI:02652,co2-elimination-ecco2r,CO2 elimination with ECCO2R,POI_mechanism,,,,,,,kg_nodes,33140180,1
ARDS_POI:02653,lung-protective-ventilation-facilitation-ecco2r,Facilitation of lung-protective ventilation with ECCO2R,POI_mechanism,,,,,,,kg_nodes,33140180,1
ARDS_POI:02654,extracorporeal-carbon-dioxide-removal,Extracorporeal carbon dioxide removal,POI_intervention,,,,,,,kg_nodes,33140180,1
ARDS_POI:02655,pulmonary-vascular-dysfunction,pulmonary vascular dysfunction,POI_mechanism,pulmonary-vascular-disease,Elevation in pulmonary artery pressure and pulmonary vascular resistance in the setting of acute lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,20558628,1
ARDS_POI:02656,elevated-pulmonary-artery-pressure,Elevated pulmonary artery pressure,POI_mechanism,,,,,,,kg_nodes,20558628,1
ARDS_POI:02657,increased-right-ventricular-afterload,Increased right ventricular afterload,POI_mechanism,,,,,,,kg_nodes,20558628,1
ARDS_POI:02658,increased-60d-mortality-ali,Increased 60-day mortality in ALI,POI_outcome,,,,,D012128,C0035222,kg_nodes,20558628,1
ARDS_POI:02659,reduced-ventilator-icu-free-days-ali,Reduced ventilator- and ICU-free days in ALI,POI_outcome,,,,,,,kg_nodes,20558628,1
ARDS_POI:02660,awake-prone-positioning-with-hfno,awake prone positioning with HFNO,POI_intervention,ventilation-adjunct-therapy,Prone positioning while awake as an adjunct to high-flow nasal oxygen therapy in COVID-19 patients with acute respiratory failure.,awake-PP,DOID:11394,D012128,C0035222,robot_template_row,33023669,1
ARDS_POI:02661,awake-prone-positioning-hfno,Awake prone positioning + HFNO,POI_intervention,,,,,,,kg_nodes,33023669,1
ARDS_POI:02662,no-reduction-intubation-risk,No reduction in intubation risk,POI_outcome,,,,,,,kg_nodes,33023669,1
ARDS_POI:02663,delayed-intubation-timing,Delayed intubation timing,POI_outcome,,,,,,,kg_nodes,33023669,1
ARDS_POI:02664,covid-19-acute-respiratory-failure,COVID-19 acute respiratory failure,POI_population,,,,,D011654,C0013128,kg_nodes,33023669,1
ARDS_POI:02665,hfno-treatment,High-flow nasal oxygen therapy,POI_intervention,,,,,,,kg_nodes,33023669,1
ARDS_POI:02666,ards-condition,Acute respiratory distress syndrome,POI_disease,,,,DOID:11394,D012128,C0035222,kg_nodes,10501746,1
ARDS_POI:02667,unilateral-lung-injury,Unilateral lung injury,POI_intervention,,,,,,,kg_nodes,10501746,1
ARDS_POI:02668,reduced-mortality-vs-ards,Reduced mortality compared to ARDS,POI_outcome,,,,,,,kg_nodes,10501746,1
ARDS_POI:02669,hypoxemic-ventilated-patients,Hypoxemic ventilated patients,POI_population,,,,,,,kg_nodes,10501746,1
ARDS_POI:02670,aspirin-for-ards-prevention,Aspirin for ARDS prevention,POI_intervention,pharmacologic-intervention,"Administration of aspirin, 325-mg loading dose followed by 81 mg/day, initiated within 24 hours of ED presentation and continued to hospital day 7, discharge, or death.",,DOID:11394,D012128,C0035222,robot_template_row,27179988,1
ARDS_POI:02671,aspirin-administration,Aspirin administration,POI_intervention,,,,,D001241,C0004057,kg_nodes,27179988,1
ARDS_POI:02672,reduced-ards-incidence-7d,Reduced ARDS incidence at 7 days,POI_outcome,,,,,D012128,C0035222,kg_nodes,27179988,1
ARDS_POI:02673,ards-risk-ed-population,ARDS risk population in ED,POI_population,,,,,,,kg_nodes,27179988,1
ARDS_POI:02674,adoption-of-low-tidal-volume-ventilation,Adoption of low tidal volume ventilation,POI_outcome,,,,,,,kg_nodes,12574072,1
ARDS_POI:02675,thoracic-surgery-context,Thoracic surgery context,POI_context,,,,,,,kg_nodes,12574072,1
ARDS_POI:02676,cellular-repair-mechanisms-in-ventilator-associated-lung-injury,cellular repair mechanisms in ventilator-associated lung injury,POI_mechanism,lung-protective-ventilation-strategy,Alveolar epithelial and endothelial cells possess repair and remodeling mechanisms that can protect against mechanical stretch-induced injury and inflammation in ventilator-associated lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,15695492,1
ARDS_POI:02677,alveolar-epithelial-barrier-disruption,Alveolar epithelial barrier disruption,POI_mechanism,,,,,,,kg_nodes,15695492,1
ARDS_POI:02678,endothelial-barrier-dysfunction,Endothelial barrier dysfunction,POI_mechanism,,,,,,,kg_nodes,15695492,1
ARDS_POI:02679,proinflammatory-signaling-cascades,Proinflammatory signaling cascades,POI_mechanism,,,,,,,kg_nodes,15695492,1
ARDS_POI:02680,alveolar-cell-repair-mechanisms,Alveolar cell repair mechanisms,POI_mechanism,,,,,,,kg_nodes,15695492,1
ARDS_POI:02681,ventilator-associated-lung-injury-prevention,Prevention of ventilator-associated lung injury,POI_outcome,,,,,,,kg_nodes,15695492,1
ARDS_POI:02682,multiple-organ-failure,Multiple organ failure,POI_mechanism,,,,,,,kg_nodes,32255382,1
ARDS_POI:02683,mortality-covid-19-pneumonia,Mortality due to COVID-19 pneumonia,POI_outcome,,,,,,,kg_nodes,32255382,1
ARDS_POI:02684,longer-survival,Longer survival,POI_outcome,,,,,,,kg_nodes,32255382,1
ARDS_POI:02685,e-pre-deliric-model,E-PRE-DELIRIC model,POI_intervention,delirium-prediction-model,"Prediction model for delirium risk at ICU admission based on 9 factors: age, history of cognitive impairment, alcohol abuse, blood urea nitrogen, admission category, urgent admission, mean arterial pressure, corticosteroid use, and respiratory failure.",,,D003693,C0011581,robot_template_row,25894620,1
ARDS_POI:02686,delirium-prediction,Delirium prediction,POI_outcome,,,,,D003693,C0011581,kg_nodes,25894620,1
ARDS_POI:02687,icu-patients,ICU patients,POI_population,,,,,,,kg_nodes,25894620,1
ARDS_POI:02688,use-of-sedatives,use of sedatives,POI_intervention,,,,,,,robot_template_row,16100131,1
ARDS_POI:02689,use-of-neuromuscular-blockers,Use of neuromuscular blockers,POI_intervention,,,,,,,kg_nodes,16100131,1
ARDS_POI:02690,longer-duration-mechanical-ventilation,Longer duration of mechanical ventilation,POI_outcome,,,,,,,kg_nodes,16100131,1
ARDS_POI:02691,staff-time-and-cost-similar-to-invasive-ventilation,Staff time and cost similar to invasive ventilation,POI_outcome,,,,,,,kg_nodes,9187186,1
ARDS_POI:02692,acute-respiratory-failure-copd,Acute respiratory failure in COPD,POI_context,,,,,,,kg_nodes,9187186,1
ARDS_POI:02693,increased-ratio-pao2-fio2,Increased ratio of arterial oxygen partial pressure over inspired oxygen fraction,POI_outcome,,,,,,,kg_nodes,24102072,1
ARDS_POI:02694,increased-intra-abdominal-pressure,Increased intra-abdominal pressure,POI_outcome,,,,,D007272,C0021367,kg_nodes,24102072,1
ARDS_POI:02695,increased-cardiac-preload,Increased cardiac preload,POI_mechanism,,,,,D002341,C0006575,kg_nodes,24102072,1
ARDS_POI:02696,decreased-pulmonary-vascular-resistance,Decreased pulmonary vascular resistance,POI_mechanism,,,,,D011757,C0034159,kg_nodes,24102072,1
ARDS_POI:02697,decreased-right-ventricular-afterload,Decreased right ventricular afterload,POI_mechanism,,,,,,,kg_nodes,24102072,1
ARDS_POI:02698,preload-reserve,Preload reserve,POI_population,,,,,,,kg_nodes,24102072,1
ARDS_POI:02699,no-preload-reserve,No preload reserve,POI_population,,,,,,,kg_nodes,24102072,1
ARDS_POI:02700,increased-cardiac-index-with-prone,Increased cardiac index with prone positioning,POI_outcome,,,,,,,kg_nodes,24102072,1
ARDS_POI:02701,no-change-cardiac-index-with-prone,No change in cardiac index with prone positioning,POI_outcome,,,,,,,kg_nodes,24102072,1
ARDS_POI:02702,activated-protein-c,Activated protein C,POI_intervention,anticoagulant-medication,Activated protein C administered at 24 microg/kg/h for 96 h for the treatment of acute lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,18565951,1
ARDS_POI:02703,activated-protein-c-administration,Activated protein C administration,POI_intervention,,,,,D000093,C0001028,kg_nodes,18565951,1
ARDS_POI:02704,improved-ventilator-free-days,Improved ventilator-free days,POI_outcome,,,,,D014656,C0042963,kg_nodes,18565951,1
ARDS_POI:02705,decreased-plasma-protein-c-levels,Decreased plasma protein C levels,POI_mechanism,,,,,D011157,C0032990,kg_nodes,18565951,1
ARDS_POI:02706,decreased-pulmonary-dead-space-fraction,Decreased pulmonary dead space fraction,POI_mechanism,,,,,D011781,C0034096,kg_nodes,18565951,1
ARDS_POI:02707,microvascular-injury-ards,Microvascular Injury Ards,POI_mechanism,biological-process,,,,,,mechanism_node,18565951,1
ARDS_POI:02708,inflammation-ards,Inflammation Ards,POI_mechanism,biological-process,,,,,,mechanism_node,18565951,1
ARDS_POI:02709,coagulation-ards,Coagulation Ards,POI_mechanism,biological-process,,,,,,mechanism_node,18565951,1
ARDS_POI:02710,plasma-protein-c-decrease-ards,Plasma Protein C Decrease Ards,POI_mechanism,biological-process,,,,,,mechanism_node,18565951,1
ARDS_POI:02711,respiratory-physiology-of-covid-19-ards,respiratory physiology of COVID-19 ARDS,POI_mechanism,acute-respiratory-distress-syndrome,"COVID-19 ARDS follows general ARDS physiology, with compliance reduction related to hypoxemia and high inter-individual variability.",,DOID:11394,D012128,C0035222,robot_template_row,32859264,1
ARDS_POI:02712,respiratory-system-compliance-in-covid-ards,Respiratory system compliance in COVID-19 ARDS,POI_mechanism,,,,,,,kg_nodes,32859264,1
ARDS_POI:02713,hypoxemia-in-covid-ards,Hypoxemia in COVID-19 ARDS,POI_mechanism,,,,,,,kg_nodes,32859264,1
ARDS_POI:02714,interindividual-variability-in-covid-ards,Inter-individual variability in COVID-19 ARDS,POI_mechanism,,,,,,,kg_nodes,32859264,1
ARDS_POI:02715,acute-lung-injury-in-subarachnoid-hemorrhage,Acute lung injury in subarachnoid hemorrhage,POI_disease,acute-lung-injury,"Acute lung injury complicating subarachnoid hemorrhage. Independent risk factors include severity of illness, hemorrhage grade, transfusions, and sepsis.",,DOID:11394,D012128,C0035222,robot_template_row,16374174,1
ARDS_POI:02716,subarachnoid-hemorrhage,Subarachnoid hemorrhage,POI_context,,,,,D013345,C0038585,kg_nodes,16374174,1
ARDS_POI:02717,acute-lung-injury-incidence,Incidence of acute lung injury,POI_outcome,,,,,,,kg_nodes,16374174,1
ARDS_POI:02718,acute-lung-injury-patients,Patients with acute lung injury,POI_population,,,,,,,kg_nodes,16374174,1
ARDS_POI:02719,prevention-of-unplanned-extubation,prevention of unplanned extubation,POI_intervention,extubation-management,"Measures to prevent unplanned extubation, including strong fixation of the tracheal tube, adequate sedation of agitated patients, attention to orotracheally intubated patients, and daily reassessment of weaning readiness.",,,,,robot_template_row,9563730,1
ARDS_POI:02720,unplanned-extubation,Unplanned extubation,POI_outcome,,,,,,,kg_nodes,9563730,1
ARDS_POI:02721,inadequate-tube-fixation,Inadequate tube fixation,POI_mechanism,,,,,,,kg_nodes,9563730,1
ARDS_POI:02722,lack-of-sedation,Lack of sedation,POI_mechanism,,,,,,,kg_nodes,9563730,1
ARDS_POI:02723,orotracheal-intubation,Orotracheal intubation,POI_mechanism,,,,,,,kg_nodes,9563730,1
ARDS_POI:02724,low-dose-intravenous-gm-csf-therapy,low-dose intravenous GM-CSF therapy,POI_intervention,sepsis-management,Low-dose (3 mcg/kg) intravenous recombinant human granulocyte-macrophage colony-stimulating factor (GM-CSF) administered daily for 5 days in patients with severe sepsis and respiratory dysfunction.,,DOID:11394,D012128,C0035222,robot_template_row,12119223,1
ARDS_POI:02725,gm-csf-therapy,GM-CSF therapy,POI_intervention,,,,,D008757,C0017337,kg_nodes,12119223,1
ARDS_POI:02726,preserved-alveolar-neutrophil-function,Preserved alveolar neutrophil function,POI_mechanism,,,,,,,kg_nodes,12119223,1
ARDS_POI:02727,preserved-systemic-neutrophil-function,Preserved systemic neutrophil function,POI_mechanism,,,,,,,kg_nodes,12119223,1
ARDS_POI:02728,severe-sepsis-respiratory-dysfunction,Severe sepsis with respiratory dysfunction,POI_population,,,,,,,kg_nodes,12119223,1
ARDS_POI:02729,gm-csf-stimulated-granulocyte-hemopoiesis,Gm Csf Stimulated Granulocyte Hemopoiesis,POI_mechanism,biological-process,,,,,,mechanism_node,12119223,1
ARDS_POI:02730,gm-csf-stimulated-macrophage-effector-function,Gm Csf Stimulated Macrophage Effector Function,POI_mechanism,biological-process,,,,,,mechanism_node,12119223,1
ARDS_POI:02731,gm-csf-regulation-of-pulmonary-surfactant,Gm Csf Regulation Of Pulmonary Surfactant,POI_mechanism,biological-process,,,,,,mechanism_node,12119223,1
ARDS_POI:02732,severe-hypercapnia-ards,Severe hypercapnia in ARDS,POI_intervention,,,,,,,kg_nodes,28108768,1
ARDS_POI:02733,increased-icu-mortality,Increased ICU mortality,POI_outcome,,,,,,,kg_nodes,28108768|21107529,2
ARDS_POI:02734,pressure-volume-limitation-strategy-pls,Pressure/volume limitation strategy (PLS),POI_intervention,,,,,,,kg_nodes,28108768,1
ARDS_POI:02735,increased-icu-mortality-severe-hypercapnia-ards,Increased ICU mortality with severe hypercapnia and PLS,POI_outcome,,,,,,,kg_nodes,28108768,1
